dataset_source,repo_name,blob_commit,blob_relative_path,repo_dir,error_record_count,current_error_record_count,parent_error_record_count,first_observed_time,last_observed_time,observed_treatment_periods,py311_error_types,py311_error_signatures,py311_fstring_error,source_bytes,source_encoding,content_sha256,py312_parse_success,py312_recovered,py312_error_type,py312_error
treatment,loftwah/auto-jira,cf5ac33b508fa1907b0870f7bc5fbf4220a07382,app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/loftwah_auto-jira,2,1,1,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,5558,utf-8,78bfad5232611e2f4c3f6554deb52494c52f633665c1bc87cf901813e77d5cac,1,1,,
treatment,namuan/trading-utils,0fd07f2ae11d8f868f8d150fd0e3009b34e95961,options-straddle-profit-take-stop-loss-adjustment.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/namuan_trading-utils,1,1,0,2024-12,2024-12,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,9490,utf-8,4ba43e31fb434dc3f718a3f1f6889803ecde5b8e9a1bd90871766cd17e1b2475,1,1,,
treatment,namuan/trading-utils,60917823e95ea165d97c0194ec08b61f850c1c96,options-straddle-profit-take-stop-loss-adjustment.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/namuan_trading-utils,1,1,0,2024-12,2024-12,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '[',1,9488,utf-8,97a556bbaf1052b65cd52833e80cb2efda8c36a2c7e281b115749ca49b8bd4cd,1,1,,
treatment,sirkirby/unifi-network-rules,02a5784cb4f59aa37a6c9f7683575dff79ace1e3,custom_components/unifi_network_rules/helpers/rule.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sirkirby_unifi-network-rules,1,1,0,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: f-string: unmatched '(',1,18554,utf-8,f70a5abd4c1f969ce1247ce27e120a84d93e57504c44d2359b0ceae756d65ed7,1,1,,
treatment,sirkirby/unifi-network-rules,0b01aa48b4eb2afd768398d069fd03b5f9da9adf,custom_components/unifi_network_rules/helpers/rule.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sirkirby_unifi-network-rules,1,1,0,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: f-string: unmatched '(',1,18164,utf-8,28e5d04f8a87d9c3d6d425e8aa4c9f92dc9b34fe9ae4ad0c833301fd7cf8b9f4,1,1,,
treatment,sirkirby/unifi-network-rules,1162a74876a4869987a8c0c14ea0edf30b8c856e,custom_components/unifi_network_rules/helpers/rule.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sirkirby_unifi-network-rules,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,19747,utf-8,52d4d403119ce1a5a34de791806cec697a36088df86429c5a6c19b80d207c113,1,1,,
treatment,sirkirby/unifi-network-rules,43576ae8893355efdae5d9ae505ca73094846ace,custom_components/unifi_network_rules/helpers/rule.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sirkirby_unifi-network-rules,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,18347,utf-8,e01a5889119828038385a6d84faa683b747945659c979489a1c533db46eef531,1,1,,
treatment,sirkirby/unifi-network-rules,49ed8a7939104da2d60d4035b5cad0b1a66509c9,custom_components/unifi_network_rules/helpers/rule.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sirkirby_unifi-network-rules,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,21154,utf-8,b43f8403210c9b28388a997b8246cb29bcd9ae8a80f61be49b217ef0a15ac853,1,1,,
treatment,sirkirby/unifi-network-rules,882b90354044a99c485ead6107ffb295cee0f88b,custom_components/unifi_network_rules/helpers/rule.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sirkirby_unifi-network-rules,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,21154,utf-8,b43f8403210c9b28388a997b8246cb29bcd9ae8a80f61be49b217ef0a15ac853,1,1,,
treatment,sirkirby/unifi-network-rules,9f9e24ad109f75bfe7697e1b42aad3f3195ad50f,custom_components/unifi_network_rules/helpers/rule.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/sirkirby_unifi-network-rules,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,25629,utf-8,4e1ca26e173ff1862bc94f3fbf8f8a1d6241240357b8f1d8aee3c7bf55949fc6,1,1,,
treatment,trycua/cua,0246d1834735d9752667213667af9222dd2fb1ee,libs/python/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,70396,utf-8,e7f006d9d411f51b45ac640da2749c030eb8ae5b30725296dbab5894505d5ed3,1,1,,
treatment,trycua/cua,038ad4df10cbd43ffe431dae9096b482e053bca2,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,29826,utf-8,6a8dd22a76685f9fcfea64f3120d2180e51a9ba6cd470a5b8adce5cafc08ddb8,1,1,,
treatment,trycua/cua,07346d566d3775c1c3cf803c4df12481e88c4fb2,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,29123,utf-8,668ecaec569c742c065035b772e302a49d61f6d9142c7de1ae0c7de2d7630ac9,1,1,,
treatment,trycua/cua,16d0abb3322f1e020190ffd9f350e9582a50d802,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,24022,utf-8,b57567ab3c02ef6d5450de7b39611ab5fa195c50336837eb6741be12e54add48,1,1,,
treatment,trycua/cua,16d0abb3322f1e020190ffd9f350e9582a50d802,libs/python/agent/agent/loops/omniparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,11422,utf-8,9b76c3350d0881cfc71d5a006e354d8f9f7db91a02f446a9dc30802e0e91679e,1,1,,
treatment,trycua/cua,2076ec75966de2c4b2961be7d8585f3e816e91b0,libs/python/agent/agent/loops/omniparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,12418,utf-8,d1afd1f8e67d8a3f346c746cbe5e66ac97408df491c6fedaab3a3236c8ef69a4,1,1,,
treatment,trycua/cua,22160433051086f2945f6b94db89e29b6459d922,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,29810,utf-8,e3f88478d0dc01aacfb0cd1753047367831d65a2793498193ff4d2a2ef8817be,1,1,,
treatment,trycua/cua,22b8a236d632d8edc97331e9a4c7e04e3c425b0b,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,70132,utf-8,963ffd96dbbb1e6d6fe166e6d621ca890f5a7abad8867a5ea856e67eb22569bd,1,1,,
treatment,trycua/cua,350795615f196bef94479076b73bad03c1bec973,libs/python/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,70395,utf-8,fd5e8523e83418918c124f82da23c5b713ced469f48ee09a782ad6b01b630b81,1,1,,
treatment,trycua/cua,3a67485e425f330435142a0c67108a9ceeb40e51,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,26501,utf-8,ead4a0a393ad56638945abb6c1456acee83a09d5f428d5b960726ae5d1c2cebf,1,1,,
treatment,trycua/cua,3cdc08dabd7e47090add9151607d87340e39fe5c,libs/computer/python/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,67316,utf-8,a4b328329c722ac1a183dc25b22ab22a246e8ddfa5cee6ecd2719602d92578bd,1,1,,
treatment,trycua/cua,3e3a482cc87a8cc953fa27b89eaf72afd960b497,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,63246,utf-8,3ef5c886b7ea82d6f59711ceb0b362b10e9c6deee46eaae56ceba73ae0808088,1,1,,
treatment,trycua/cua,3e7bc0aa7941994bf0a87bf3303c9a427df3935f,libs/python/agent/agent/loops/omniparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,15071,utf-8,f9d6fc2542f63ab9f8ec444868b6ee3528405e7e0b788818cd15a9867ffd0e0e,1,1,,
treatment,trycua/cua,5225de8d88efbda90e805e3ee78b08dc33459c5b,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,29102,utf-8,5c166efe23525b3c8193b41ff50f859321e8a9d8a476574ae93d4b00cde52d66,1,1,,
treatment,trycua/cua,56a4ee0b281b796e81adf0bd278de0d7ce365610,libs/python/agent2/agent/loops/omniparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,11422,utf-8,9b76c3350d0881cfc71d5a006e354d8f9f7db91a02f446a9dc30802e0e91679e,1,1,,
treatment,trycua/cua,570da7f60dba0ab43bd560f8c8c6def2fadd3234,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,27747,utf-8,35153dfdd0df30760532ca8b388b63d392bb334f96f01ea3a2645e9351df19b7,1,1,,
treatment,trycua/cua,58a453dc496f2f70396016948aded91ac166ca5f,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,67316,utf-8,a4b328329c722ac1a183dc25b22ab22a246e8ddfa5cee6ecd2719602d92578bd,1,1,,
treatment,trycua/cua,6a5bac8b197d2eb22a08d9c8a78b3dc2d45bb9b8,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,67464,utf-8,7553d79c5c5734f38d5cc96937ab2319810569dae3a3c3fe75c35524e69c97a5,1,1,,
treatment,trycua/cua,6f177d7f6a2aec38d2f7fabfd90694b225a90896,libs/python/agent2/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,24022,utf-8,b57567ab3c02ef6d5450de7b39611ab5fa195c50336837eb6741be12e54add48,1,1,,
treatment,trycua/cua,6f177d7f6a2aec38d2f7fabfd90694b225a90896,libs/python/agent2/agent/loops/omniparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,11436,utf-8,a9f424f46b2e49de0c0092fb991496bff7d904e9f675fa771cc843b8c1872b19,1,1,,
treatment,trycua/cua,6f5b7363f1794483446937c5e0372ccf69373073,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,28566,utf-8,720cbbd6cdf5722b09ab4f7bc8744e93785693bbbab91e10714938f2e38c803b,1,1,,
treatment,trycua/cua,73cd489ac355c9488fb72cf5912bcaf51bc7358b,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,27725,utf-8,1e829d5ca2586bdc72dda329f6a175fb0a86b35fdefd37df47a73874bc1849ac,1,1,,
treatment,trycua/cua,77922c92fc999b011892227b3742599e4a602c39,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,24770,utf-8,6d299cff926be024ef4eeb7c9603703699e4f70e2c0fd4800906f419b4f8cf08,1,1,,
treatment,trycua/cua,82810f53a1a79c427e90db5662d2300eb70ce6bf,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,64086,utf-8,214e209af5ef531271b7531200c4fa6df342d988d3fc941b43433ad1b2f280cb,1,1,,
treatment,trycua/cua,876d42af0a7703afa4658daf1b769a9d989d96a8,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,26480,utf-8,81a98f314b9e977c1b228e25d07ae88125c714203689d84da49a3fff986c4c28,1,1,,
treatment,trycua/cua,876d42af0a7703afa4658daf1b769a9d989d96a8,libs/python/agent/agent/loops/omniparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,12332,utf-8,9a30fc1f4fbb51f5e699cdb9a74d6916ca55e2d2dfd44a748a3c0c6e4cb1263b,1,1,,
treatment,trycua/cua,95cefc50f06aa1baad045f7f3119217382297b52,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,29244,utf-8,6beaca3f28f4b5137c525d5ec9048dba9138f8e3bf8b36978450d802cc65ad10,1,1,,
treatment,trycua/cua,9aa273e939e8d0f484788ee41c842d0489faafea,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,67466,utf-8,88ccf9bbbcdffea4cce0bb53e9ed089484472df53d47b5482d57e6b9ff96e813,1,1,,
treatment,trycua/cua,a2852f82200a3105c1d9c27a97e78634e23813bb,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,65077,utf-8,a37d67a6105c6faccce4e28fb8e0d38ee3b3489de5b7ad64407a5478c041b3bd,1,1,,
treatment,trycua/cua,b342d4b90ffa412a802b03588a4cd326e87e841f,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,64081,utf-8,1ca955c7d76f8dc5e4ad40eadc4991b1f04e8592c13f34b1958b1a10df04b7f1,1,1,,
treatment,trycua/cua,b7cbac31a0f4fbfbda262a42f02cf6873a852b37,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,29830,utf-8,68f577419bca1804599efc9503190e9e6e6860107b58121db0c4453e2ecea775,1,1,,
treatment,trycua/cua,b91821718b99da7e84908ade50a8a7feb1085f57,libs/python/agent2/agent2/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,23575,utf-8,a2fa02353b3c15486829c30aba086ba6345bab4dffe76217881351ad307196ee,1,1,,
treatment,trycua/cua,b91821718b99da7e84908ade50a8a7feb1085f57,libs/python/agent2/agent2/loops/omniparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,11436,utf-8,a9f424f46b2e49de0c0092fb991496bff7d904e9f675fa771cc843b8c1872b19,1,1,,
treatment,trycua/cua,bf3c3256dfab93cd7c9e2c7f58a6719c9b5586fe,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,29372,utf-8,178193039b1dfb1e6d20713ec58f9c30485f60da499948481cf37463fbad637b,1,1,,
treatment,trycua/cua,c9e3af8f17677910a33436120d467608222c7527,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,29252,utf-8,5c55a7b8b00f1bf003552bf12acae778462b9d661c54eb291a49a821d51f3a42,1,1,,
treatment,trycua/cua,ca9308fbd223704087b8f943307cf54946a09d87,libs/computer/computer/ui/gradio/app.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,70040,utf-8,3c3d33300f718f1a04e147ad1fd8839af3d5f8e71ed0cbd29fd0d6b9fe085c8c,1,1,,
treatment,trycua/cua,d47ef3f1b66233c6e2781f486af5c048cf2b714e,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,27865,utf-8,fba6530b95d1e99e853b27e30d0fddcec8bac3ba3f686b63f26909e27ae8a7b6,1,1,,
treatment,trycua/cua,d5564977f0004e840b23362d6a2e6ee7ca0f0d8d,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,27600,utf-8,251bdbae98562d6e160b61b85ac7618a7d3bb9117befeed439c4f62e48ad6a0d,1,1,,
treatment,trycua/cua,d5564977f0004e840b23362d6a2e6ee7ca0f0d8d,libs/python/agent/agent/loops/omniparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,12399,utf-8,17c1216eaf31087dd22f8971c36b795dd3669fd33ec9f6fa7add78853576186f,1,1,,
treatment,trycua/cua,d8b1792cc57e28071d932237e6608405b71192b0,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,27881,utf-8,9846e63791bacbc8d9d05ae55271df250144eebfc6957ac7c6a0bddedc2fe789,1,1,,
treatment,trycua/cua,d9cd8154fcc51f01a039264aecd837b606620038,libs/python/agent/agent/agent.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: f-string: unmatched '(',1,24609,utf-8,567ef281e871d7d22de456ab649d8dc15c0d4ceb4d62d0f6d71f0b10186559c1,1,1,,
