treatment_repo,treatment_month,event_month,time_to_event,in_event_window,treatment_python_eligible,treatment_scan_status,control_rank,control_repo,pair_status,control_clone_found,control_slot_status,control_slot_usable,eligibility_lookup,selected_eligibility_month,selected_snapshot_observed_month,selected_snapshot_commit,selected_commit_resolution,selected_scan_status,selected_python_eligible,asof_row_gap_months,snapshot_age_months,selected_months_since_observed_commit,selected_error_message,pair_status_overridden_by_history
vietanhdev/anylabeling,2024-11,2025-03,-4.0,1,1,success_python,1,microsoft/AzureTRE,aligned,1,python_eligible,1,exact_month,2024-11,2024-11,90274e55ab850d156c5983ced2175977ef3f0158,observed,success_python,1,0,0,0,,0
vietanhdev/anylabeling,2024-11,2025-03,-4.0,1,1,success_python,2,Scholar01/sd-webui-bg-mask,aligned,1,python_eligible,1,prior_asof,2023-10,2023-10,8a0808fa108f87339f7c7ceb7ef0ffa75fbfde73,observed,success_python,1,13,13,0,,0
vietanhdev/anylabeling,2024-11,2025-03,-4.0,1,1,success_python,3,zeyangsha/De-Fake,aligned,1,python_eligible,1,exact_month,2024-11,2024-05,96989eb2ad4896a44394abda359179dffa324537,carried_forward,success_python,1,0,6,6,,0
vietanhdev/anylabeling,2024-12,2025-03,-3.0,1,1,success_python,1,microsoft/AzureTRE,aligned,1,python_eligible,1,exact_month,2024-12,2024-12,f26ab35bba859924524e39d25fa75623bd8616a5,observed,success_python,1,0,0,0,,0
vietanhdev/anylabeling,2024-12,2025-03,-3.0,1,1,success_python,2,Scholar01/sd-webui-bg-mask,aligned,1,python_eligible,1,prior_asof,2023-10,2023-10,8a0808fa108f87339f7c7ceb7ef0ffa75fbfde73,observed,success_python,1,14,14,0,,0
vietanhdev/anylabeling,2024-12,2025-03,-3.0,1,1,success_python,3,zeyangsha/De-Fake,aligned,1,python_eligible,1,exact_month,2024-12,2024-05,96989eb2ad4896a44394abda359179dffa324537,carried_forward,success_python,1,0,7,7,,0
vietanhdev/anylabeling,2025-01,2025-03,-2.0,1,1,success_python,1,microsoft/AzureTRE,aligned,1,python_eligible,1,exact_month,2025-01,2025-01,7c88fe498de3dabc9adb2bfd0122d1f49f246a5b,observed,success_python,1,0,0,0,,0
vietanhdev/anylabeling,2025-01,2025-03,-2.0,1,1,success_python,2,Scholar01/sd-webui-bg-mask,aligned,1,python_eligible,1,prior_asof,2023-10,2023-10,8a0808fa108f87339f7c7ceb7ef0ffa75fbfde73,observed,success_python,1,15,15,0,,0
vietanhdev/anylabeling,2025-01,2025-03,-2.0,1,1,success_python,3,zeyangsha/De-Fake,aligned,1,python_eligible,1,exact_month,2025-01,2024-05,96989eb2ad4896a44394abda359179dffa324537,carried_forward,success_python,1,0,8,8,,0
vietanhdev/anylabeling,2025-02,2025-03,-1.0,1,1,success_python,1,microsoft/AzureTRE,aligned,1,python_eligible,1,exact_month,2025-02,2025-02,3fcbdf9c6df25ccd3500702bff952e95766fa6d2,observed,success_python,1,0,0,0,,0
vietanhdev/anylabeling,2025-02,2025-03,-1.0,1,1,success_python,2,Scholar01/sd-webui-bg-mask,aligned,1,python_eligible,1,prior_asof,2023-10,2023-10,8a0808fa108f87339f7c7ceb7ef0ffa75fbfde73,observed,success_python,1,16,16,0,,0
vietanhdev/anylabeling,2025-02,2025-03,-1.0,1,1,success_python,3,zeyangsha/De-Fake,aligned,1,python_eligible,1,exact_month,2025-02,2024-05,96989eb2ad4896a44394abda359179dffa324537,carried_forward,success_python,1,0,9,9,,0
vietanhdev/anylabeling,2025-03,2025-03,0.0,1,1,success_python,1,microsoft/AzureTRE,aligned,1,python_eligible,1,exact_month,2025-03,2025-03,cba92f16d3d386ac2121cc45514023290f044033,observed,success_python,1,0,0,0,,0
vietanhdev/anylabeling,2025-03,2025-03,0.0,1,1,success_python,2,Scholar01/sd-webui-bg-mask,aligned,1,python_eligible,1,prior_asof,2023-10,2023-10,8a0808fa108f87339f7c7ceb7ef0ffa75fbfde73,observed,success_python,1,17,17,0,,0
vietanhdev/anylabeling,2025-03,2025-03,0.0,1,1,success_python,3,zeyangsha/De-Fake,aligned,1,python_eligible,1,exact_month,2025-03,2024-05,96989eb2ad4896a44394abda359179dffa324537,carried_forward,success_python,1,0,10,10,,0
vietanhdev/anylabeling,2025-04,2025-03,1.0,1,1,success_python,1,microsoft/AzureTRE,aligned,1,python_eligible,1,exact_month,2025-04,2025-04,95172bd84e7770b56d22702d2e1e38d5bda4471f,observed,success_python,1,0,0,0,,0
vietanhdev/anylabeling,2025-04,2025-03,1.0,1,1,success_python,2,Scholar01/sd-webui-bg-mask,aligned,1,python_eligible,1,prior_asof,2023-10,2023-10,8a0808fa108f87339f7c7ceb7ef0ffa75fbfde73,observed,success_python,1,18,18,0,,0
vietanhdev/anylabeling,2025-04,2025-03,1.0,1,1,success_python,3,zeyangsha/De-Fake,aligned,1,python_eligible,1,exact_month,2025-04,2024-05,96989eb2ad4896a44394abda359179dffa324537,carried_forward,success_python,1,0,11,11,,0
vietanhdev/anylabeling,2025-05,2025-03,2.0,1,1,success_python,1,microsoft/AzureTRE,aligned,1,python_eligible,1,exact_month,2025-05,2025-05,1b6f9e09e9b5ae512b6ba9ec9e1939702f731d48,observed,success_python,1,0,0,0,,0
vietanhdev/anylabeling,2025-05,2025-03,2.0,1,1,success_python,2,Scholar01/sd-webui-bg-mask,aligned,1,python_eligible,1,prior_asof,2023-10,2023-10,8a0808fa108f87339f7c7ceb7ef0ffa75fbfde73,observed,success_python,1,19,19,0,,0
vietanhdev/anylabeling,2025-05,2025-03,2.0,1,1,success_python,3,zeyangsha/De-Fake,aligned,1,python_eligible,1,exact_month,2025-05,2024-05,96989eb2ad4896a44394abda359179dffa324537,carried_forward,success_python,1,0,12,12,,0
wdm0006/elote,2024-01,2025-02,-13.0,0,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,49,49,0,,0
wdm0006/elote,2024-01,2025-02,-13.0,0,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,48,48,0,,0
wdm0006/elote,2024-01,2025-02,-13.0,0,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,72,72,0,,0
wdm0006/elote,2024-02,2025-02,-12.0,0,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,50,50,0,,0
wdm0006/elote,2024-02,2025-02,-12.0,0,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,49,49,0,,0
wdm0006/elote,2024-02,2025-02,-12.0,0,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,73,73,0,,0
wdm0006/elote,2024-03,2025-02,-11.0,0,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,51,51,0,,0
wdm0006/elote,2024-03,2025-02,-11.0,0,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,50,50,0,,0
wdm0006/elote,2024-03,2025-02,-11.0,0,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,74,74,0,,0
wdm0006/elote,2024-04,2025-02,-10.0,0,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,52,52,0,,0
wdm0006/elote,2024-04,2025-02,-10.0,0,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,51,51,0,,0
wdm0006/elote,2024-04,2025-02,-10.0,0,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,75,75,0,,0
wdm0006/elote,2024-05,2025-02,-9.0,0,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,53,53,0,,0
wdm0006/elote,2024-05,2025-02,-9.0,0,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,52,52,0,,0
wdm0006/elote,2024-05,2025-02,-9.0,0,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,76,76,0,,0
wdm0006/elote,2024-06,2025-02,-8.0,0,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,54,54,0,,0
wdm0006/elote,2024-06,2025-02,-8.0,0,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,53,53,0,,0
wdm0006/elote,2024-06,2025-02,-8.0,0,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,77,77,0,,0
wdm0006/elote,2024-07,2025-02,-7.0,0,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,55,55,0,,0
wdm0006/elote,2024-07,2025-02,-7.0,0,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,54,54,0,,0
wdm0006/elote,2024-07,2025-02,-7.0,0,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,78,78,0,,0
wdm0006/elote,2024-08,2025-02,-6.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,56,56,0,,0
wdm0006/elote,2024-08,2025-02,-6.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,55,55,0,,0
wdm0006/elote,2024-08,2025-02,-6.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,79,79,0,,0
wdm0006/elote,2024-09,2025-02,-5.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,57,57,0,,0
wdm0006/elote,2024-09,2025-02,-5.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,56,56,0,,0
wdm0006/elote,2024-09,2025-02,-5.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,80,80,0,,0
wdm0006/elote,2024-10,2025-02,-4.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,58,58,0,,0
wdm0006/elote,2024-10,2025-02,-4.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,57,57,0,,0
wdm0006/elote,2024-10,2025-02,-4.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,81,81,0,,0
wdm0006/elote,2024-11,2025-02,-3.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,59,59,0,,0
wdm0006/elote,2024-11,2025-02,-3.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,58,58,0,,0
wdm0006/elote,2024-11,2025-02,-3.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,82,82,0,,0
wdm0006/elote,2024-12,2025-02,-2.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,60,60,0,,0
wdm0006/elote,2024-12,2025-02,-2.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,59,59,0,,0
wdm0006/elote,2024-12,2025-02,-2.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,83,83,0,,0
wdm0006/elote,2025-01,2025-02,-1.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,61,61,0,,0
wdm0006/elote,2025-01,2025-02,-1.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,60,60,0,,0
wdm0006/elote,2025-01,2025-02,-1.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,84,84,0,,0
wdm0006/elote,2025-02,2025-02,0.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,62,62,0,,0
wdm0006/elote,2025-02,2025-02,0.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,61,61,0,,0
wdm0006/elote,2025-02,2025-02,0.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,85,85,0,,0
wdm0006/elote,2025-03,2025-02,1.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,63,63,0,,0
wdm0006/elote,2025-03,2025-02,1.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,62,62,0,,0
wdm0006/elote,2025-03,2025-02,1.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,86,86,0,,0
wdm0006/elote,2025-04,2025-02,2.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,64,64,0,,0
wdm0006/elote,2025-04,2025-02,2.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,63,63,0,,0
wdm0006/elote,2025-04,2025-02,2.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,87,87,0,,0
wdm0006/elote,2025-05,2025-02,3.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,65,65,0,,0
wdm0006/elote,2025-05,2025-02,3.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,64,64,0,,0
wdm0006/elote,2025-05,2025-02,3.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,88,88,0,,0
wdm0006/elote,2025-06,2025-02,4.0,1,1,success_python,1,snowzjx/ns3-load-balance,aligned,1,python_eligible,1,prior_asof,2019-12,2019-12,41a13506775b86cb300ee11cc8374a23e05aae1e,observed,success_python,1,66,66,0,,0
wdm0006/elote,2025-06,2025-02,4.0,1,1,success_python,2,jyjblrd/SelfDrivingCar,aligned,1,python_eligible,1,prior_asof,2020-01,2020-01,97d6b43f90f42677190bd2d2a1739f77d8028ae4,observed,success_python,1,65,65,0,,0
wdm0006/elote,2025-06,2025-02,4.0,1,1,success_python,3,tranceitionalMynd/spy-reaper,aligned,1,python_eligible,1,prior_asof,2018-01,2018-01,688db6ea8e5f489625df5046900807055a4e1b77,observed,success_python,1,89,89,0,,0
wdm0006/git-pandas,2024-01,2025-03,-14.0,0,1,success_python,1,dimatura/pypcd,aligned,1,python_eligible,1,exact_month,2024-01,2020-05,940c36b375038ba19de8c1d6b3d292ddff8c0bd4,carried_forward,success_python,1,0,44,44,,0
wdm0006/git-pandas,2024-01,2025-03,-14.0,0,1,success_python,2,LonamiWebs/Telebackup,aligned,1,python_eligible,1,prior_asof,2017-12,2017-12,b36d38fc3dda3ac33cd37703ec8ee7666e3a4d23,observed,success_python,1,73,73,0,,0
wdm0006/git-pandas,2024-01,2025-03,-14.0,0,1,success_python,3,R0uter/ss.conf-for-surge,aligned,1,python_eligible,1,exact_month,2024-01,2023-12,1b34dbb5be92aeec104591dad35623b17f715ef1,carried_forward,success_python,1,0,1,1,,0
wdm0006/git-pandas,2024-02,2025-03,-13.0,0,1,success_python,1,dimatura/pypcd,aligned,1,python_eligible,1,exact_month,2024-02,2020-05,940c36b375038ba19de8c1d6b3d292ddff8c0bd4,carried_forward,success_python,1,0,45,45,,0
wdm0006/git-pandas,2024-02,2025-03,-13.0,0,1,success_python,2,LonamiWebs/Telebackup,aligned,1,python_eligible,1,prior_asof,2017-12,2017-12,b36d38fc3dda3ac33cd37703ec8ee7666e3a4d23,observed,success_python,1,74,74,0,,0
wdm0006/git-pandas,2024-02,2025-03,-13.0,0,1,success_python,3,R0uter/ss.conf-for-surge,aligned,1,python_eligible,1,exact_month,2024-02,2023-12,1b34dbb5be92aeec104591dad35623b17f715ef1,carried_forward,success_python,1,0,2,2,,0
wdm0006/git-pandas,2024-03,2025-03,-12.0,0,1,success_python,1,dimatura/pypcd,aligned,1,python_eligible,1,exact_month,2024-03,2020-05,940c36b375038ba19de8c1d6b3d292ddff8c0bd4,carried_forward,success_python,1,0,46,46,,0
wdm0006/git-pandas,2024-03,2025-03,-12.0,0,1,success_python,2,LonamiWebs/Telebackup,aligned,1,python_eligible,1,prior_asof,2017-12,2017-12,b36d38fc3dda3ac33cd37703ec8ee7666e3a4d23,observed,success_python,1,75,75,0,,0
wdm0006/git-pandas,2024-03,2025-03,-12.0,0,1,success_python,3,R0uter/ss.conf-for-surge,aligned,1,python_eligible,1,exact_month,2024-03,2023-12,1b34dbb5be92aeec104591dad35623b17f715ef1,carried_forward,success_python,1,0,3,3,,0
wdm0006/git-pandas,2024-04,2025-03,-11.0,0,1,success_python,1,dimatura/pypcd,aligned,1,python_eligible,1,exact_month,2024-04,2020-05,940c36b375038ba19de8c1d6b3d292ddff8c0bd4,carried_forward,success_python,1,0,47,47,,0
wdm0006/git-pandas,2024-04,2025-03,-11.0,0,1,success_python,2,LonamiWebs/Telebackup,aligned,1,python_eligible,1,prior_asof,2017-12,2017-12,b36d38fc3dda3ac33cd37703ec8ee7666e3a4d23,observed,success_python,1,76,76,0,,0
wdm0006/git-pandas,2024-04,2025-03,-11.0,0,1,success_python,3,R0uter/ss.conf-for-surge,aligned,1,python_eligible,1,exact_month,2024-04,2023-12,1b34dbb5be92aeec104591dad35623b17f715ef1,carried_forward,success_python,1,0,4,4,,0
wdm0006/git-pandas,2024-05,2025-03,-10.0,0,1,success_python,1,dimatura/pypcd,aligned,1,python_eligible,1,exact_month,2024-05,2020-05,940c36b375038ba19de8c1d6b3d292ddff8c0bd4,carried_forward,success_python,1,0,48,48,,0
wdm0006/git-pandas,2024-05,2025-03,-10.0,0,1,success_python,2,LonamiWebs/Telebackup,aligned,1,python_eligible,1,prior_asof,2017-12,2017-12,b36d38fc3dda3ac33cd37703ec8ee7666e3a4d23,observed,success_python,1,77,77,0,,0
wdm0006/git-pandas,2024-05,2025-03,-10.0,0,1,success_python,3,R0uter/ss.conf-for-surge,aligned,1,python_eligible,1,exact_month,2024-05,2023-12,1b34dbb5be92aeec104591dad35623b17f715ef1,carried_forward,success_python,1,0,5,5,,0
wdm0006/git-pandas,2024-06,2025-03,-9.0,0,1,success_python,1,dimatura/pypcd,aligned,1,python_eligible,1,exact_month,2024-06,2024-06,b8ce5f2af38b16e549ccadbe54459501761933ab,observed,success_python,1,0,0,0,,0
wdm0006/git-pandas,2024-06,2025-03,-9.0,0,1,success_python,2,LonamiWebs/Telebackup,aligned,1,python_eligible,1,prior_asof,2017-12,2017-12,b36d38fc3dda3ac33cd37703ec8ee7666e3a4d23,observed,success_python,1,78,78,0,,0
wdm0006/git-pandas,2024-06,2025-03,-9.0,0,1,success_python,3,R0uter/ss.conf-for-surge,aligned,1,python_eligible,1,exact_month,2024-06,2023-12,1b34dbb5be92aeec104591dad35623b17f715ef1,carried_forward,success_python,1,0,6,6,,0
wdm0006/git-pandas,2024-07,2025-03,-8.0,0,1,success_python,1,dimatura/pypcd,aligned,1,python_eligible,1,exact_month,2024-07,2024-07,6321080f704d3fa331b6b244daf55a6d774212f8,observed,success_python,1,0,0,0,,0
wdm0006/git-pandas,2024-07,2025-03,-8.0,0,1,success_python,2,LonamiWebs/Telebackup,aligned,1,python_eligible,1,prior_asof,2017-12,2017-12,b36d38fc3dda3ac33cd37703ec8ee7666e3a4d23,observed,success_python,1,79,79,0,,0
wdm0006/git-pandas,2024-07,2025-03,-8.0,0,1,success_python,3,R0uter/ss.conf-for-surge,aligned,1,python_eligible,1,exact_month,2024-07,2024-07,d9469ef5b524d25b6a93c130fad76a5f721b8656,observed,success_python,1,0,0,0,,0
wdm0006/git-pandas,2024-08,2025-03,-7.0,0,1,success_python,1,dimatura/pypcd,aligned,1,python_eligible,1,prior_asof,2024-07,2024-07,6321080f704d3fa331b6b244daf55a6d774212f8,observed,success_python,1,1,1,0,,0
wdm0006/git-pandas,2024-08,2025-03,-7.0,0,1,success_python,2,LonamiWebs/Telebackup,aligned,1,python_eligible,1,prior_asof,2017-12,2017-12,b36d38fc3dda3ac33cd37703ec8ee7666e3a4d23,observed,success_python,1,80,80,0,,0
